,font_1,font_2,font_3,font_4,font_5,p_1,p_2,p_3,p_4,p_5
1017,795.0,796.0,798.0,2382.0,1884.0,0.0,0.0,0.0,0.0,1.0
1018,884.0,890.0,1881.0,1343.0,1884.0,1.5694542800437951e-43,1.849701501352426e-38,2.5080155478002995e-28,0.06713269650936127,0.9328672885894775
1019,2032.0,1879.0,1381.0,1113.0,1427.0,1.345498577993745e-22,1.4870603616332522e-22,1.9443390823593226e-20,1.414745365059042e-17,1.0
1020,686.0,843.0,2185.0,1744.0,837.0,8.419516755506934e-26,5.4601065151409917e-14,1.703654461948645e-08,0.39647701382637024,0.6035229563713074
1021,796.0,797.0,790.0,1879.0,884.0,0.0,0.0,0.0,1.2702526417125563e-15,1.0
1022,794.0,795.0,789.0,2189.0,2186.0,0.0,0.0,0.0,2.2420775429197073e-44,1.0
1023,790.0,2382.0,378.0,884.0,1877.0,0.0,0.0,7.898513311187731e-35,1.357322448880538e-10,1.0
1024,796.0,797.0,798.0,791.0,912.0,0.0,0.0,0.0,0.0,1.0
1025,791.0,2115.0,1748.0,245.0,1744.0,0.0,1.401298464324817e-45,9.80908925027372e-45,4.763125875468299e-25,1.0
1026,796.0,797.0,2233.0,2185.0,217.0,0.0,0.0,1.2911816284012443e-38,8.440260293203203e-33,1.0
1027,796.0,797.0,790.0,2382.0,602.0,0.0,0.0,0.0,0.0,1.0
1028,796.0,790.0,990.0,887.0,837.0,0.0,0.0,4.635495319986495e-42,4.832726214634403e-19,1.0
1029,566.0,2134.0,2181.0,1047.0,2185.0,1.1431952455249695e-30,1.3151944478627107e-27,3.564492982186162e-17,4.072713032706593e-13,1.0
1030,798.0,2185.0,1444.0,217.0,221.0,0.0,3.3492995115213183e-40,6.549518175277107e-36,4.081112959704606e-27,1.0
1031,796.0,791.0,2382.0,1744.0,843.0,0.0,0.0,0.0,2.1650702115323791e-16,1.0
1032,791.0,681.0,2185.0,837.0,1714.0,0.0,1.9337918807682476e-43,1.7166037910034656e-38,1.1265099583871873e-32,1.0
1033,1047.0,1639.0,1742.0,2185.0,1636.0,2.8306228979361305e-42,1.1323536399879523e-37,3.1381724974403647e-26,4.0891760703357296e-24,1.0
1034,2363.0,196.0,1744.0,837.0,843.0,5.024279242802279e-35,1.9013204115578558e-28,3.266064018103812e-16,6.620896608744431e-10,1.0
1035,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1036,1752.0,2115.0,843.0,884.0,221.0,1.68545783068615e-38,2.4002037348875142e-29,7.416050446635247e-23,1.7902030435834604e-07,0.9999998211860657
1037,890.0,2262.0,2360.0,1879.0,884.0,8.407790785948902e-45,7.118035679384341e-41,1.4238776846834792e-34,1.113062400659903e-18,1.0
1038,884.0,1488.0,1894.0,2165.0,2134.0,8.986923002609131e-37,1.2757756992745962e-35,8.610407223012975e-33,1.0711539457602488e-31,1.0
1039,796.0,797.0,791.0,2382.0,1744.0,0.0,0.0,0.0,0.0,1.0
1040,2382.0,340.0,884.0,339.0,1117.0,0.0,2.723551644435717e-32,1.4271179087315462e-20,7.953242328023855e-19,1.0
1041,795.0,796.0,790.0,2382.0,192.0,0.0,0.0,0.0,0.0,1.0
1042,212.0,610.0,1845.0,832.0,884.0,8.368397031555924e-22,1.9802150525926124e-21,1.9596419236915536e-19,4.2223884147227373e-19,1.0
1043,842.0,1636.0,843.0,1914.0,841.0,4.750578633351949e-21,2.9435476869328156e-17,5.1329832745361514e-11,4.662049590820061e-08,0.9999999403953552
1044,686.0,2186.0,566.0,837.0,2185.0,1.245050702549144e-32,1.291842404922274e-22,2.1707191990572028e-06,0.0014472766779363155,0.998550534248352
1045,790.0,2382.0,890.0,837.0,887.0,0.0,0.0,1.428453303437071e-26,6.489752989559741e-14,1.0
1046,1912.0,1744.0,837.0,2185.0,884.0,3.1530807322363857e-38,7.173556245579662e-38,3.469377169561931e-33,4.0804230432807964e-22,1.0
1047,790.0,2382.0,1744.0,890.0,884.0,0.0,0.0,3.0742471872427486e-34,0.35744133591651917,0.6425586342811584
1048,887.0,890.0,884.0,1912.0,837.0,2.3026078968600295e-36,5.7525964178296935e-33,1.6208044563599533e-13,8.084959784993018e-12,1.0
1049,2382.0,1894.0,842.0,841.0,723.0,0.0,9.444751649549267e-43,5.268040045484253e-39,7.62288081546103e-08,0.9999999403953552
1050,795.0,796.0,790.0,2130.0,2125.0,0.0,0.0,0.0,1.0969137413019424e-19,1.0
1051,2004.0,2183.0,1914.0,1752.0,1744.0,7.399724307558538e-21,1.069188133509328e-20,8.252415461008385e-19,5.556100290959876e-07,0.999999463558197
1052,2382.0,1744.0,1606.0,2200.0,1639.0,0.0,1.9898438193412402e-43,1.6353313252690281e-35,7.261761819630595e-33,1.0
1053,2042.0,1444.0,1871.0,2035.0,2229.0,8.406141451325344e-13,1.9821711980116952e-11,1.7442375321863324e-09,7.85433076089248e-05,0.999921441078186
1054,843.0,1912.0,1567.0,712.0,217.0,2.3455429244183517e-21,1.626838244251774e-20,2.9412347557489227e-10,1.0526986393699644e-08,1.0
1055,221.0,1714.0,890.0,2185.0,884.0,6.890243403620627e-39,3.3678441205161446e-35,4.028040616712355e-15,0.002668779343366623,0.9973312020301819
1056,1427.0,723.0,1894.0,842.0,841.0,4.475661378642021e-36,8.74469624866389e-34,7.828873349023162e-24,2.7558852769282716e-11,1.0
1057,1714.0,2038.0,1773.0,1863.0,1860.0,2.184372479320093e-33,3.8833584353991057e-31,2.398284292919627e-27,8.309308796583537e-11,1.0
1058,566.0,2185.0,884.0,837.0,890.0,9.770790548037694e-35,6.900450254804908e-16,2.2809820005020853e-11,0.007887685671448708,0.9921123385429382
1059,1912.0,2185.0,837.0,217.0,912.0,3.151421314594932e-38,4.7912899970476776e-29,1.7347439486969678e-18,0.0002845530689228326,0.9997154474258423
1060,790.0,890.0,884.0,2185.0,2134.0,0.0,1.753024378870346e-42,7.457301813526554e-22,0.0007068624836392701,0.9992931485176086
1061,797.0,791.0,556.0,887.0,837.0,0.0,0.0,8.467345970682707e-41,2.187816074139537e-11,1.0
1062,5.0,1349.0,2149.0,496.0,628.0,7.006492321624085e-45,2.129973665773722e-43,3.329844594219784e-32,8.240002155943246e-16,1.0
1063,796.0,790.0,2382.0,1752.0,1744.0,0.0,0.0,0.0,0.00011874035408254713,0.9998812675476074
1064,795.0,796.0,790.0,2382.0,1894.0,0.0,0.0,0.0,0.0,1.0
1065,3.0,2164.0,842.0,1744.0,841.0,1.9705144467735288e-31,1.988085195602219e-30,6.0728661821731425e-27,4.3723721926034635e-26,1.0
1066,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1067,797.0,790.0,2382.0,217.0,884.0,0.0,0.0,0.0,1.401298464324817e-45,1.0
1068,1990.0,2186.0,2189.0,843.0,1744.0,1.6105123250485123e-41,8.856237683618445e-37,1.5684868447033195e-30,1.7306921078639533e-18,1.0
1069,837.0,1912.0,912.0,884.0,1954.0,1.893154225302828e-42,3.3195392952553735e-36,1.002577721223108e-31,4.979171691997469e-21,1.0
1070,909.0,2185.0,1875.0,1744.0,1752.0,3.0664842696403395e-25,2.1298615324395405e-24,6.582093676678552e-24,0.00024681101785972714,0.9997531771659851
1071,796.0,791.0,196.0,2130.0,2038.0,0.0,0.0,1.401298464324817e-45,1.401298464324817e-45,1.0
1072,797.0,798.0,791.0,2382.0,2153.0,0.0,0.0,0.0,0.0,1.0
1073,797.0,791.0,2382.0,681.0,884.0,0.0,0.0,0.0,4.857298763247481e-30,1.0
1074,2031.0,363.0,2032.0,686.0,1990.0,1.183611339536198e-25,2.626812151077343e-22,2.7993212826563476e-15,3.774135206289532e-14,1.0
1075,796.0,797.0,790.0,2382.0,890.0,0.0,0.0,0.0,0.0,1.0
1076,1990.0,1921.0,1748.0,610.0,712.0,4.5971481407816914e-23,9.09650971988962e-20,2.06705963215889e-16,1.0489285221654265e-12,1.0
1077,796.0,790.0,1748.0,2181.0,1744.0,0.0,0.0,5.6276146327284654e-42,4.99255317518878e-39,1.0
1078,1055.0,1898.0,610.0,2181.0,2185.0,1.8532489220460275e-36,6.779785557986289e-20,4.7373920758486676e-11,3.1394329358391815e-09,1.0
1079,245.0,48.0,339.0,1990.0,2360.0,8.45120400384474e-28,3.641899628469242e-26,1.8027491168217486e-24,3.127211881954127e-20,1.0
1080,796.0,797.0,790.0,2382.0,890.0,0.0,0.0,0.0,0.0,1.0
1081,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1082,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1083,1169.0,1428.0,386.0,1758.0,1427.0,7.515159628434417e-37,1.2796734310396194e-30,9.15621377114702e-28,1.589581552252639e-05,0.999984085559845
1084,1820.0,2186.0,2134.0,386.0,2185.0,2.6783495603825864e-19,1.8228997712221023e-17,3.160774530996946e-09,3.69384203224854e-08,0.9999999403953552
1085,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1086,837.0,386.0,1742.0,2229.0,2164.0,7.013763675510628e-18,8.433634417081171e-17,5.016592864178588e-15,4.6787409502258015e-09,1.0
1087,841.0,2005.0,2004.0,1636.0,215.0,1.868812916916429e-11,8.86724915716286e-09,1.791780412929711e-08,8.420140147791244e-06,0.9999915361404419
1088,796.0,789.0,1748.0,884.0,890.0,0.0,0.0,5.156211591791525e-29,3.683185006986278e-11,1.0
1089,792.0,2382.0,217.0,2175.0,398.0,0.0,0.0,1.401298464324817e-45,3.0898631138362216e-42,1.0
1090,1744.0,901.0,2117.0,721.0,2185.0,1.725767501013186e-33,1.860540683399846e-33,1.111552453988546e-32,9.055091373174218e-15,1.0
1091,843.0,2185.0,1744.0,837.0,1444.0,3.603819973089947e-29,1.4651486475576235e-25,2.604860216415261e-10,0.012304907664656639,0.9876950979232788
1092,2005.0,2200.0,843.0,841.0,1742.0,2.0656144076913355e-26,1.2962724114863769e-19,7.746858981128729e-14,1.7974528115916044e-11,1.0
1093,796.0,2382.0,681.0,2185.0,2038.0,0.0,0.0,5.155559630603971e-15,1.7267369912588038e-05,0.9999827146530151
1094,796.0,797.0,798.0,791.0,2362.0,0.0,0.0,0.0,0.0,1.0
1095,797.0,790.0,2382.0,602.0,884.0,0.0,0.0,0.0,4.3652268851721674e-39,1.0
1096,610.0,2185.0,1744.0,2181.0,215.0,2.9515000529937836e-30,2.351181275048023e-18,3.932100200998434e-10,3.279049849425064e-07,0.9999996423721313
1097,1442.0,834.0,829.0,609.0,1742.0,2.162963417921585e-25,3.196460144454374e-16,8.657118236862706e-16,0.11647478491067886,0.8835252523422241
1098,2185.0,712.0,2200.0,554.0,884.0,2.4688141023927585e-34,1.352541873281768e-32,5.872465558770156e-31,1.5424765414592811e-12,1.0
1099,796.0,790.0,1750.0,837.0,2185.0,0.0,0.0,2.0664668193705212e-40,1.291201566443168e-15,1.0
1100,767.0,1974.0,843.0,2362.0,3.0,1.0180964608077746e-34,2.022133136742501e-34,7.8044840936969106e-31,1.0215980839056726e-11,1.0
1101,797.0,799.0,2382.0,610.0,1879.0,0.0,0.0,0.0,8.267660939516421e-44,1.0
1102,784.0,2164.0,1921.0,221.0,2185.0,0.0,3.685414961174269e-43,2.750216264416182e-32,0.0001484755630372092,0.9998515248298645
1103,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1104,790.0,2117.0,1744.0,843.0,1752.0,0.0,1.4681896819375042e-36,1.862498237962627e-28,6.875723482819917e-24,1.0
1105,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1106,1921.0,2157.0,1744.0,2185.0,2134.0,7.2174317110549e-27,2.873001753827353e-18,1.3666228094347894e-17,1.8380942518940888e-17,1.0
1107,796.0,797.0,791.0,2382.0,1744.0,0.0,0.0,0.0,0.0,1.0
1108,171.0,221.0,103.0,215.0,864.0,3.486572423193159e-25,3.61546994035647e-21,3.537064003946149e-17,3.437322811805643e-05,0.9999656081199646
1109,791.0,1113.0,1117.0,1798.0,220.0,0.0,1.682169123320226e-38,2.173702165261903e-38,1.701217361427254e-10,1.0
1110,795.0,796.0,837.0,1744.0,2185.0,0.0,0.0,1.401298464324817e-45,8.593676660253441e-17,1.0
1111,790.0,2382.0,884.0,890.0,837.0,0.0,0.0,1.5884200668839472e-19,3.3207164367452316e-14,1.0
1112,796.0,797.0,791.0,2382.0,1744.0,0.0,0.0,0.0,0.0,1.0
1113,797.0,790.0,2382.0,890.0,884.0,0.0,0.0,0.0,2.210930570125015e-33,1.0
1114,168.0,1748.0,1914.0,1744.0,2185.0,2.042283575248488e-24,2.249210326541607e-19,1.2765998334719696e-18,5.819589254940638e-09,1.0
1115,795.0,796.0,797.0,799.0,221.0,0.0,0.0,0.0,0.0,1.0
1116,1990.0,837.0,2185.0,2170.0,2164.0,5.973490448106658e-21,9.107996204026775e-14,4.921933628894426e-13,2.414607229439536e-11,1.0
1117,2183.0,1744.0,2134.0,1914.0,884.0,7.362283818900658e-19,9.253181674592661e-16,1.5315008376065586e-12,3.9536254270444715e-09,1.0
1118,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1119,790.0,837.0,1748.0,1744.0,566.0,0.0,7.328790968418793e-43,1.8557268733211105e-34,7.612231950620041e-19,1.0
1120,837.0,1744.0,2363.0,2038.0,2185.0,2.259319594440579e-22,1.5039095827894245e-18,5.885567588848062e-07,1.1133755833725445e-05,0.9999882578849792
1121,2185.0,2115.0,2181.0,1990.0,1744.0,2.942180268681029e-38,1.0731219870435908e-37,3.0493390809200685e-31,0.0006836685934104025,0.9993163347244263
1122,1885.0,1567.0,339.0,1888.0,2360.0,3.6043512463115426e-39,2.5180551028219494e-26,9.049746065622958e-21,9.036871694478778e-15,1.0
1123,278.0,382.0,1744.0,1990.0,1752.0,5.453573363459323e-41,8.81638699737059e-39,4.6682069510780005e-38,7.871348084438271e-36,1.0
1124,797.0,798.0,791.0,278.0,1744.0,0.0,0.0,0.0,6.408219152668319e-39,1.0
1125,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1126,796.0,797.0,798.0,837.0,843.0,0.0,0.0,0.0,1.961817850054744e-44,1.0
1127,1694.0,2164.0,1824.0,623.0,1921.0,1.0941633287486616e-35,4.997806627885406e-34,7.151360859569305e-33,2.719459379907363e-11,1.0
1128,1844.0,2157.0,830.0,1047.0,2170.0,4.4925710192770276e-32,1.852521439368215e-28,1.1168724859149156e-27,1.3007459593354285e-18,1.0
1129,1599.0,841.0,620.0,566.0,360.0,3.798157643391167e-27,1.4168829326287746e-26,5.382846816915857e-20,7.55853034206666e-05,0.9999244213104248
1130,793.0,2382.0,196.0,837.0,217.0,0.0,0.0,1.785254243549817e-42,2.548771330015694e-38,1.0
1131,795.0,796.0,797.0,790.0,566.0,0.0,0.0,0.0,0.0,1.0
1132,796.0,797.0,798.0,791.0,1748.0,0.0,0.0,0.0,0.0,1.0
1133,1427.0,231.0,377.0,1693.0,884.0,1.401298464324817e-45,2.1388267892116333e-38,4.307735366902882e-35,2.9515000529937836e-30,1.0
1134,2189.0,1871.0,1636.0,1914.0,1744.0,6.730260798274348e-27,4.55269042210917e-19,5.690291106689137e-16,1.0415066071800538e-06,0.9999989867210388
1135,790.0,2382.0,884.0,837.0,890.0,0.0,0.0,6.760459213788058e-15,1.1816641887207879e-07,0.9999998807907104
1136,795.0,789.0,2382.0,1914.0,1744.0,0.0,0.0,0.0,3.352413868900374e-26,1.0
1137,890.0,1990.0,340.0,884.0,2185.0,1.2858700336721543e-20,8.183362650947127e-17,2.1779006007492663e-13,0.008238622918725014,0.9917613863945007
1138,796.0,797.0,2382.0,436.0,108.0,0.0,0.0,0.0,2.289174200743914e-20,1.0
1139,796.0,797.0,791.0,1912.0,837.0,0.0,0.0,0.0,1.4185894769980223e-07,0.9999998807907104
1140,796.0,790.0,890.0,837.0,843.0,0.0,0.0,2.802596928649634e-45,1.7245863066902566e-29,1.0
1141,790.0,2382.0,837.0,884.0,890.0,0.0,0.0,4.2132569074952196e-38,2.952826649860185e-09,1.0
1142,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1143,1912.0,1410.0,217.0,2189.0,2186.0,1.1612765262439012e-32,1.4423346669191154e-25,2.2849259376928055e-12,3.978801732529291e-09,1.0
1144,2165.0,2178.0,1578.0,833.0,1742.0,6.90012428867798e-34,4.950985956911186e-22,2.578348125281682e-12,0.0325724333524704,0.9674275517463684
1145,1955.0,1567.0,884.0,1744.0,1752.0,1.6147753843836893e-35,1.083278540915832e-34,9.268287146459061e-34,1.377436456095893e-05,0.9999862313270569
1146,890.0,566.0,2362.0,837.0,1744.0,1.865923593413754e-08,2.2787767193221953e-06,0.00013691248022951186,0.0009482750319875777,0.998912513256073
1147,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1148,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1149,1914.0,1704.0,1915.0,1696.0,1695.0,4.0043499065011207e-25,2.2795068289951107e-23,7.773114262104989e-22,5.550563889965577e-19,1.0
1150,712.0,217.0,827.0,2066.0,2185.0,9.426835180514903e-12,4.0083922292488694e-10,2.090443103952566e-06,7.80209757067496e-06,0.9999901056289673
1151,795.0,796.0,798.0,2131.0,2130.0,0.0,0.0,0.0,2.7936310857158994e-18,1.0
1152,790.0,2185.0,837.0,1912.0,217.0,0.0,2.9481790933736145e-31,4.192765475654184e-31,3.3784564920562e-22,1.0
1153,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1154,843.0,2186.0,2189.0,1912.0,1914.0,6.248877112383686e-29,1.046965658572531e-27,2.0669318054030546e-25,1.3894819268691488e-13,1.0
1155,1742.0,221.0,1047.0,215.0,1636.0,1.3296499337140427e-38,6.553294910056605e-35,3.329612638088196e-19,0.006021469831466675,0.9939785599708557
1156,795.0,796.0,797.0,799.0,1879.0,0.0,0.0,0.0,0.0,1.0
1157,797.0,791.0,340.0,1881.0,2362.0,0.0,0.0,2.0928976670732624e-35,1.9307642560306704e-06,0.9999980926513672
1158,2185.0,2038.0,912.0,837.0,1954.0,7.613563837821312e-35,5.2332212006205614e-27,1.6909326904543566e-22,2.0938677458559596e-09,1.0
1159,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1160,1909.0,1744.0,1914.0,2153.0,1824.0,3.503366263757357e-09,7.603793164889794e-06,2.9737733711954206e-05,0.0004490518767852336,0.9995136260986328
1161,843.0,1444.0,2185.0,1744.0,837.0,8.503580652130527e-12,1.5591340718490443e-10,1.006154537463999e-08,0.0005437153740786016,0.9994562864303589
1162,1990.0,1744.0,2189.0,2186.0,843.0,2.044494459449908e-42,2.6720957252654234e-25,4.809982470101951e-16,0.00016092097212094814,0.9998390674591064
1163,1752.0,566.0,1744.0,843.0,837.0,4.856902415939743e-33,4.026788870060858e-26,8.010670486151097e-26,6.331079051715876e-22,1.0
1164,797.0,792.0,2382.0,2030.0,1127.0,0.0,0.0,0.0,4.3170649923547575e-34,1.0
1165,566.0,2117.0,2362.0,2134.0,2185.0,8.025941158315783e-39,5.0864352285175605e-34,2.8033092394388504e-21,4.1631057905640062e-16,1.0
1166,843.0,1059.0,837.0,2185.0,566.0,9.674687284181686e-36,5.2742899705320125e-33,9.71747452605887e-15,0.0003225269610993564,0.9996774792671204
1167,796.0,797.0,790.0,2382.0,217.0,0.0,0.0,0.0,0.0,1.0
1168,789.0,2382.0,887.0,884.0,890.0,0.0,0.0,9.95004597490403e-37,5.587227390419659e-35,1.0
1169,791.0,2382.0,339.0,1567.0,2360.0,0.0,0.0,3.2954335985526723e-41,8.267100420130691e-41,1.0
1170,2165.0,423.0,260.0,1752.0,1744.0,2.1627786422767907e-28,2.9834995536775494e-24,1.0392277008365063e-17,7.687980026899188e-14,1.0
1171,795.0,796.0,2185.0,843.0,566.0,0.0,0.0,1.9061346883960106e-36,3.822815186607179e-32,1.0
1172,217.0,2131.0,554.0,887.0,1714.0,8.367535628912305e-37,2.3593405890071674e-32,3.0268256858554927e-28,7.025283821349149e-07,0.9999992847442627
1173,832.0,2115.0,2181.0,552.0,843.0,1.6987371627578595e-21,1.9064475460074666e-21,2.5018185160145954e-17,4.451124198112666e-07,0.9999995827674866
1174,2382.0,843.0,1410.0,1444.0,2038.0,0.0,2.55053575535887e-35,1.3671685563069169e-27,1.1397596987706244e-15,1.0
1175,795.0,796.0,797.0,799.0,1879.0,0.0,0.0,0.0,0.0,1.0
1176,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1177,795.0,796.0,789.0,1748.0,1744.0,0.0,0.0,0.0,1.1076692451348031e-35,1.0
1178,1116.0,221.0,676.0,2200.0,1113.0,5.810063692783557e-41,3.407848563957738e-39,9.64545814612423e-30,2.9834969609510154e-05,0.9999701380729675
1179,791.0,2382.0,1912.0,837.0,217.0,0.0,0.0,2.357012042963629e-40,0.36817848682403564,0.6318215131759644
1180,221.0,215.0,837.0,843.0,2186.0,1.697113951668282e-18,3.4891084162505526e-13,1.276184995353813e-12,1.6911067746150366e-07,0.9999998211860657
1181,795.0,796.0,2382.0,2185.0,1744.0,0.0,0.0,0.0,0.00023548267199657857,0.9997645020484924
1182,2382.0,901.0,554.0,2185.0,884.0,0.0,3.2229864679470793e-44,5.038412697597655e-17,8.443134950375812e-16,1.0
1183,796.0,791.0,2382.0,1578.0,1921.0,0.0,0.0,0.0,1.3979390713199171e-30,1.0
1184,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
1185,558.0,602.0,566.0,689.0,620.0,1.8832517882094454e-29,1.401128479016297e-27,4.050178731486129e-24,9.697586733636854e-08,0.9999998807907104
1186,790.0,2362.0,1744.0,1990.0,1852.0,0.0,1.3539211237653807e-38,1.2513632250672245e-19,0.00022352553787641227,0.9997764825820923
1187,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1188,841.0,1047.0,2004.0,1742.0,1617.0,3.5457766806490286e-25,2.8512578460888664e-22,1.1194659565658127e-12,0.018005622550845146,0.9819943904876709
1189,1636.0,843.0,1047.0,552.0,2117.0,2.1715207639424884e-39,1.0676874129196739e-29,5.302280898958171e-14,1.2703134551206308e-11,1.0
1190,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1191,797.0,790.0,2382.0,884.0,217.0,0.0,0.0,0.0,2.466285297211678e-43,1.0
1192,566.0,686.0,2363.0,1744.0,843.0,4.994044324910637e-37,2.1347413813210484e-32,4.870826581779186e-22,5.9087049710602115e-18,1.0
1193,1055.0,1655.0,1043.0,1135.0,749.0,5.4135144194174504e-33,3.952508653827753e-32,1.54470001121782e-30,0.017925942316651344,0.9820740818977356
1194,834.0,2178.0,2180.0,2153.0,1047.0,7.245189939046638e-25,8.1167042386502475e-25,3.37836435310247e-23,6.998940916571033e-15,1.0
1195,796.0,797.0,790.0,2382.0,217.0,0.0,0.0,0.0,0.0,1.0
1196,1744.0,1168.0,1135.0,2362.0,686.0,5.376350943053992e-24,1.312262690005006e-12,1.7981207633965823e-08,1.5334529962274246e-05,0.999984622001648
1197,99.0,2185.0,843.0,837.0,2200.0,1.401298464324817e-45,3.1592453244406434e-38,2.2972770164552392e-18,1.3391644415605697e-07,0.9999998807907104
1198,1744.0,2050.0,610.0,2185.0,1055.0,1.7091848769634765e-11,1.487001355382489e-10,3.3526459386479246e-10,1.4496226441451654e-08,1.0
1199,1744.0,221.0,1921.0,1912.0,1914.0,7.006492321624085e-45,2.0318827732709848e-43,6.649816168913095e-36,1.0714092427010037e-20,1.0
1200,2115.0,721.0,221.0,884.0,2185.0,4.0441367854354195e-34,2.1678150844983125e-30,3.0686998490363038e-30,1.59200190807951e-08,1.0
1201,795.0,796.0,797.0,790.0,566.0,0.0,0.0,0.0,0.0,1.0
1202,1636.0,1912.0,2189.0,1744.0,1914.0,8.136987272473109e-23,1.774174976413123e-19,1.388906724264723e-17,1.7575516721990425e-06,0.9999982714653015
1203,796.0,797.0,791.0,2382.0,1744.0,0.0,0.0,0.0,0.0,1.0
1204,790.0,783.0,1744.0,566.0,1748.0,0.0,0.0,5.461987011274766e-27,1.7284880124424085e-11,1.0
1205,797.0,790.0,1168.0,890.0,884.0,0.0,0.0,8.769101581990413e-37,2.6510807760079516e-16,1.0
1206,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1207,1746.0,1748.0,1744.0,2004.0,197.0,6.985131722656247e-28,1.0789117320827684e-18,7.5460279299089e-18,0.039340198040008545,0.9606598019599915
1208,2164.0,1744.0,1641.0,1617.0,1742.0,7.074024463686898e-28,4.861869012459252e-26,4.961393368265407e-26,0.07843919098377228,0.9215608239173889
1209,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1210,1974.0,1990.0,890.0,2185.0,1744.0,3.3746069617870245e-41,6.0489411150658846e-33,1.251169091636486e-24,4.036335339314273e-13,1.0
1211,2134.0,884.0,1168.0,837.0,1744.0,8.953814711803455e-26,6.27821653582393e-22,8.07246283707208e-12,0.04645385220646858,0.9535461664199829
1212,790.0,2382.0,843.0,1752.0,1744.0,0.0,0.0,1.568847878783227e-35,3.425520012547776e-25,1.0
1213,669.0,2181.0,1752.0,1990.0,1744.0,3.904251580155125e-34,1.1606889151751253e-22,1.3702079401656242e-11,0.0010829692473635077,0.9989170432090759
1214,1748.0,884.0,2181.0,890.0,2185.0,4.0128038453254865e-26,5.084438413147583e-26,3.0621537632697263e-21,8.148035090473967e-18,1.0
1215,797.0,791.0,340.0,843.0,837.0,0.0,0.0,1.316660037079598e-41,9.509478634551325e-37,1.0
1216,231.0,1609.0,1615.0,1047.0,834.0,5.605193857299268e-45,8.92094628358465e-41,3.0960400374669654e-36,3.175577856229239e-10,1.0
1217,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
1218,837.0,2189.0,827.0,1914.0,843.0,4.988902220709045e-30,3.323596564328497e-27,9.264667218147911e-22,2.041577879215339e-21,1.0
1219,884.0,382.0,2185.0,837.0,843.0,2.802596928649634e-45,1.1683466076154595e-40,6.352315751732545e-38,6.812825539498591e-32,1.0
